Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Indonesia,IDN,2008,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,33.1609109854123
Indonesia,IDN,2007,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,31.870737133895
Indonesia,IDN,2006,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,30.5041023252481
Indonesia,IDN,2005,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,29.555960218518
Indonesia,IDN,2004,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,29.0520294197766
Indonesia,IDN,2003,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,27.707166571649
Indonesia,IDN,2002,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,27.4001173173434
Indonesia,IDN,2001,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,26.480179028133
Indonesia,IDN,2000,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,26.2224710712953
Indonesia,IDN,1999,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,26.8816530995617
Indonesia,IDN,1998,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,26.8439804975622
Indonesia,IDN,1997,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,26.3584141632922
Indonesia,IDN,1996,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,26.7758711967861
Indonesia,IDN,1995,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,26.4926071495415
Indonesia,IDN,1994,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,25.4640407726672
Indonesia,IDN,1993,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,25.9001050520485
Indonesia,IDN,1992,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,26.5715845941345
Indonesia,IDN,1991,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,25.6386468307876
Indonesia,IDN,1990,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,26.1753962668811
Indonesia,IDN,1989,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,47.6304142870961
Indonesia,IDN,1988,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,49.6230456471073
Indonesia,IDN,1987,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,25.4086080681105
Indonesia,IDN,1986,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,36.4478093107829
Indonesia,IDN,1985,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,48.385265017822
Indonesia,IDN,1984,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,49.5204919032753
Indonesia,IDN,1983,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,34.5864753789542
Indonesia,IDN,1982,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,17.4716744386886
Indonesia,IDN,1981,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,45.8179389136955
Indonesia,IDN,1980,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,41.8377690630018
Indonesia,IDN,1979,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,41.099546565071
Indonesia,IDN,1978,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,49.9198896514326
Indonesia,IDN,1977,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,35.672810317081
Indonesia,IDN,1976,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,49.9307250020865
Indonesia,IDN,1975,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,61.9608092091964
Indonesia,IDN,1974,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,61.8779141120604
Indonesia,IDN,1973,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,55.3439551343218
Indonesia,IDN,1972,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,37.9937163103443
Indonesia,IDN,1971,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,63.9352796216939
Indonesia,IDN,1970,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,59.4180407870546
Indonesia,IDN,2020,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,107183
Indonesia,IDN,2019,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,115205.2
Indonesia,IDN,2018,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,110587.9
Indonesia,IDN,2017,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,105630.3
Indonesia,IDN,2016,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,103931.7
Indonesia,IDN,2015,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,102672.4
Indonesia,IDN,2014,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,109492.9
Indonesia,IDN,2013,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,111384.8
Indonesia,IDN,2012,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,110350.3
Indonesia,IDN,2011,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,108481.4
Indonesia,IDN,2010,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,95348.3
Indonesia,IDN,2009,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,88596.5
Indonesia,IDN,2008,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,82113.5
Indonesia,IDN,2007,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,81425.8
Indonesia,IDN,2006,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,80701.3
Indonesia,IDN,2005,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,71933.6
Indonesia,IDN,2004,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,68026.1
Indonesia,IDN,2003,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,65938.1
Indonesia,IDN,2002,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,64062.9
Indonesia,IDN,2001,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,62990.8
Indonesia,IDN,2000,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,61973.2
Indonesia,IDN,1999,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,63142.2
Indonesia,IDN,1998,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,61185.6
Indonesia,IDN,1997,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,61427.1
Indonesia,IDN,1996,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,59605.4
Indonesia,IDN,1995,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,57186
Indonesia,IDN,1994,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,55676
Indonesia,IDN,1993,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,52702.9
Indonesia,IDN,1992,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,50992.8
Indonesia,IDN,1991,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,49755.7
Indonesia,IDN,1990,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,45352.6
Indonesia,IDN,2008,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,14.1894909199166
Indonesia,IDN,2007,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,14.1590983696247
Indonesia,IDN,2006,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,14.1557092185877
Indonesia,IDN,2005,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,14.0776019050287
Indonesia,IDN,2004,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,13.9301280305094
Indonesia,IDN,2003,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,13.9575438478822
Indonesia,IDN,2002,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,13.7945642964218
Indonesia,IDN,2001,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,13.7563938618926
Indonesia,IDN,2000,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,13.6058230683091
Indonesia,IDN,1999,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,14.5021916092674
Indonesia,IDN,1998,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,15.7707213401675
Indonesia,IDN,1997,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,17.139090309822
Indonesia,IDN,1996,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,18.2927968608888
Indonesia,IDN,1995,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,19.6113294653441
Indonesia,IDN,1994,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,21.147675077078
Indonesia,IDN,1993,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,21.1250119377328
Indonesia,IDN,1992,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,21.0272718512094
Indonesia,IDN,1991,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,21.39425466353
Indonesia,IDN,1990,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,21.3464696223317
Indonesia,IDN,1989,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,19.8463440181609
Indonesia,IDN,1988,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,20.8989998803572
Indonesia,IDN,1987,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,9.62589680370408
Indonesia,IDN,1986,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,13.9195773773821
Indonesia,IDN,1985,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,18.6379301108724
Indonesia,IDN,1984,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,19.2464461355508
Indonesia,IDN,1983,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,12.6590221406335
Indonesia,IDN,1982,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,6.31029040669938
Indonesia,IDN,1981,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,18.7201196674553
Indonesia,IDN,1980,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,17.4665642323934
Indonesia,IDN,1979,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,19.7370507019425
Indonesia,IDN,1978,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,23.1631169782085
Indonesia,IDN,1977,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,15.2986622658267
Indonesia,IDN,1976,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,17.3440394584854
Indonesia,IDN,1975,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,19.7551234895769
Indonesia,IDN,1974,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,19.9229951504462
Indonesia,IDN,1973,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,17.6747981630981
Indonesia,IDN,1972,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,12.0982065230931
Indonesia,IDN,1971,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,18.7079998178075
Indonesia,IDN,1970,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,17.6226148474624
Indonesia,IDN,2020,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,333994.9095
Indonesia,IDN,2019,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,339612.8029
Indonesia,IDN,2018,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,335362.6038
Indonesia,IDN,2017,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,325926.3572
Indonesia,IDN,2016,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,318960.4231
Indonesia,IDN,2015,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,319717.554
Indonesia,IDN,2014,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,323344.586
Indonesia,IDN,2013,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,318017.3149
Indonesia,IDN,2012,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,316506.5338
Indonesia,IDN,2011,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,319401.1218
Indonesia,IDN,2010,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,312449.7048
Indonesia,IDN,2009,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,311134.9979
Indonesia,IDN,2008,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,309603.1884
Indonesia,IDN,2007,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,314649.1114
Indonesia,IDN,2006,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,320303.1269
Indonesia,IDN,2005,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,317297.9149
Indonesia,IDN,2004,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,320800.5254
Indonesia,IDN,2003,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,322512.476
Indonesia,IDN,2002,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,328592.489
Indonesia,IDN,2001,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,332760.9495
Indonesia,IDN,2000,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,339713.82
Indonesia,IDN,1999,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,336220.0472
Indonesia,IDN,1998,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,330684.0018
Indonesia,IDN,1997,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,325396.2715
Indonesia,IDN,1996,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,321981.8712
Indonesia,IDN,1995,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,314874.9833
Indonesia,IDN,1994,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,306292.3919
Indonesia,IDN,1993,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,300453.6305
Indonesia,IDN,1992,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,296823.0791
Indonesia,IDN,1991,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,286975.0377
Indonesia,IDN,1990,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,280038.5138
Indonesia,IDN,2012,Methane emissions (% change from 1990),EN.ATM.METH.ZG,5.57116451016635
Indonesia,IDN,2011,Methane emissions (% change from 1990),EN.ATM.METH.ZG,4.53615309340003
Indonesia,IDN,2010,Methane emissions (% change from 1990),EN.ATM.METH.ZG,3.50114167663369
Indonesia,IDN,2009,Methane emissions (% change from 1990),EN.ATM.METH.ZG,43.1601041927661
Indonesia,IDN,2008,Methane emissions (% change from 1990),EN.ATM.METH.ZG,2.08290983354686
Indonesia,IDN,2007,Methane emissions (% change from 1990),EN.ATM.METH.ZG,1.31990110196614
Indonesia,IDN,2006,Methane emissions (% change from 1990),EN.ATM.METH.ZG,143.909876093811
Indonesia,IDN,2005,Methane emissions (% change from 1990),EN.ATM.METH.ZG,45.347017694806
Indonesia,IDN,2004,Methane emissions (% change from 1990),EN.ATM.METH.ZG,18.3887940774638
Indonesia,IDN,2003,Methane emissions (% change from 1990),EN.ATM.METH.ZG,2.34102802898866
Indonesia,IDN,2002,Methane emissions (% change from 1990),EN.ATM.METH.ZG,61.926147940491
Indonesia,IDN,2001,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-3.87555488320861
Indonesia,IDN,2000,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-19.6184010854201
Indonesia,IDN,1999,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-13.9899116441562
Indonesia,IDN,1998,Methane emissions (% change from 1990),EN.ATM.METH.ZG,30.816286974486
Indonesia,IDN,1997,Methane emissions (% change from 1990),EN.ATM.METH.ZG,331.547621861571
Indonesia,IDN,1996,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-7.20792697051496
Indonesia,IDN,1995,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-5.39117197952074
Indonesia,IDN,1994,Methane emissions (% change from 1990),EN.ATM.METH.ZG,69.037635145676
Indonesia,IDN,1993,Methane emissions (% change from 1990),EN.ATM.METH.ZG,8.62804978939258
Indonesia,IDN,1992,Methane emissions (% change from 1990),EN.ATM.METH.ZG,72.3813530877271
Indonesia,IDN,1991,Methane emissions (% change from 1990),EN.ATM.METH.ZG,84.8688844661066
Indonesia,IDN,2020,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,65560.447
Indonesia,IDN,2019,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,62368.2412
Indonesia,IDN,2018,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,64064.5764
Indonesia,IDN,2017,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,61091.0132
Indonesia,IDN,2016,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,55165.164
Indonesia,IDN,2015,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,54344.0548
Indonesia,IDN,2014,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,54068.1962
Indonesia,IDN,2013,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,51360.1212
Indonesia,IDN,2012,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,53484.593
Indonesia,IDN,2011,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,51832.0638
Indonesia,IDN,2010,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,49504.9222
Indonesia,IDN,2009,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,50202.0038
Indonesia,IDN,2008,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,47181.9526
Indonesia,IDN,2007,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,45238.1582
Indonesia,IDN,2006,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,44405.8442
Indonesia,IDN,2005,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,43127.9904
Indonesia,IDN,2004,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,42597.312
Indonesia,IDN,2003,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,40915.6682
Indonesia,IDN,2002,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,40780.5252
Indonesia,IDN,2001,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,38676.5856
Indonesia,IDN,2000,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,38501.5106
Indonesia,IDN,1999,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,37609.0304
Indonesia,IDN,1998,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,39377.5412
Indonesia,IDN,1997,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,38434.2818
Indonesia,IDN,1996,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,41060.6452
Indonesia,IDN,1995,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,39070.78
Indonesia,IDN,1994,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,37044.6184
Indonesia,IDN,1993,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,35600.2124
Indonesia,IDN,1992,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,36752.191
Indonesia,IDN,1991,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,34755.4718
Indonesia,IDN,1990,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,34680.1374
Indonesia,IDN,2008,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.41493456505
Indonesia,IDN,2007,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.3070094077117
Indonesia,IDN,2006,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.307494240412
Indonesia,IDN,2005,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.275281680345
Indonesia,IDN,2004,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.3547931667373
Indonesia,IDN,2003,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.308541545613
Indonesia,IDN,2002,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.474454691846
Indonesia,IDN,2001,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.3762331157991
Indonesia,IDN,2000,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.5731707317073
Indonesia,IDN,1999,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,90.3810118675828
Indonesia,IDN,1998,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,90.9174171882155
Indonesia,IDN,1997,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,91.0889546658358
Indonesia,IDN,1996,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,91.743119266055
Indonesia,IDN,1995,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,91.8027687043086
Indonesia,IDN,1994,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,91.8228829993536
Indonesia,IDN,1993,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,91.6735639794736
Indonesia,IDN,1992,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,91.8738826588656
Indonesia,IDN,1991,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,91.679273827534
Indonesia,IDN,1990,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,91.729829880411
Indonesia,IDN,1989,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,64.8886990686067
Indonesia,IDN,1988,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,64.6726772604493
Indonesia,IDN,1987,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,37.6106330907714
Indonesia,IDN,1986,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,49.7973456877542
Indonesia,IDN,1985,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,61.2139035196136
Indonesia,IDN,1984,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,62.4022773788395
Indonesia,IDN,1983,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,48.9590822694823
Indonesia,IDN,1982,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,28.7005692464563
Indonesia,IDN,1981,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,62.4240003734938
Indonesia,IDN,1980,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,57.7145688997648
Indonesia,IDN,1979,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,57.520712568342
Indonesia,IDN,1978,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,67.4518169921482
Indonesia,IDN,1977,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,50.3927391894314
Indonesia,IDN,1976,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,65.3699743087528
Indonesia,IDN,1975,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,76.8655647886038
Indonesia,IDN,1974,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,76.6225677622501
Indonesia,IDN,1973,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,69.2488986664198
Indonesia,IDN,1972,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,50.7190729108815
Indonesia,IDN,1971,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,77.553770242915
Indonesia,IDN,1970,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,72.6944782857962
Indonesia,IDN,2020,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,6852.32
Indonesia,IDN,2019,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,7007.12
Indonesia,IDN,2018,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,6688.12
Indonesia,IDN,2017,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,6081.42
Indonesia,IDN,2016,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,6048.92
Indonesia,IDN,2015,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,5841.82
